importer,total_count,product_category_summary_sorted,product_category_actual_sorted
디와이코어,4,과채가공품,과.채가공품
주식회사 제이제이글로벌,4,"과채가공품,당류가공품,포도 ","과.채가공품,당류가공품,포도(열매,냉동)"
(주)네이처비에프,4,과채가공품,과.채가공품
베스트유통,4,과채가공품,과.채가공품
동원무역,4,"과채가공품,두류가공품","고형차,두류가공품"
더 그린엘프(THE GREEN ELF),4,과채가공품,과.채가공품
길도무역,4,"과채가공품,기타 수산물가공품","과.채가공품,기타 수산물가공품"
(주)텍사스디자인,4,"과채가공품,기타 수산물가공품","과.채가공품,기타 수산물가공품"
(주)비카인,4,"과채가공품,올리브유","과.채가공품,올리브유"
주식회사 선한에프앤비,4,"과채가공품,소금 ","과.채가공품,가공소금,기타소금"
일동바이오사이언스(주),4,과채가공품,과.채가공품
해마브루,4,과채가공품,과.채가공품
(주)로즈컴퍼니,4,과채가공품,과.채가공품
한미사이언스(주),4,"과채가공품,당류가공품,소스","과.채가공품,당류가공품,소스"
(주)씨엔에프,4,"과채가공품,새우 ","과.채가공품,젓새우(염장)"
비엘씨코리아(B.L.C.Korea),4,과채가공품,과.채가공품
에이케이무역,4,"과채가공품,양배추 ","과.채가공품,양배추(잎,신선)"
(주)제이투 이노베이션,4,"복합영양소제품,과채가공품","복합영양소제품,과.채가공품"
에스앤피코퍼레이션,4,"과채가공품,올리브유","과.채가공품,올리브유"
삼원푸드,4,과채가공품,과.채가공품
(주)조이플,4,"당류가공품,과채가공품,건강기능식품용 추출물 ","당류가공품,과.채가공품,가르시니아캄보지아 추출물"
(주)에이치엘사이언스,4,과채가공품,과.채가공품
영진농산,4,"과채가공품,올리브유","과.채가공품,올리브유"
주식회사 다모아,4,"과채가공품,분유 ","과.채가공품,혼합분유"
(주)포세이돈 씨푸드,4,"명태 ,기타 수산물가공품","명태(냉동),기타 수산물가공품"
주식회사큰바다유통,4,기타 수산물가공품,기타 수산물가공품
주식회사 마스요네코리아,4,"기타 수산물가공품,새우 ","기타 수산물가공품,북쪽분홍새우(냉동)"
(주)태원,4,기타 수산물가공품,기타 수산물가공품
너울푸드,4,"기타 수산물가공품,오징어 ","기타 수산물가공품,오징어(냉동)"
(주)스타에프앤씨,4,기타 수산물가공품,기타 수산물가공품
스마일유통,4,"주꾸미 ,기타 수산물가공품","주꾸미(냉동),기타 수산물가공품"
(주)엔젤푸드,4,기타 수산물가공품,기타 수산물가공품
주식회사 이엔디오,4,"기타 수산물가공품,소스","기타 수산물가공품,소스"
(주)델리세덴,4,기타 수산물가공품,기타 수산물가공품
(주)에이치더블유,4,"오징어 ,기타 수산물가공품","오징어(냉동,동체),기타 수산물가공품,오징어(냉동)"
(주)푸드야,4,"기타 수산물가공품,오징어 ","기타 수산물가공품,오징어(건조)"
주식회사 용흥,4,기타 수산물가공품,기타 수산물가공품
가남 씨푸드,4,"기타 수산물가공품,갑오징어 ,고등어 ,주꾸미 ","기타 수산물가공품,갑오징어(냉동),고등어(냉동),주꾸미(냉동)"
수글로벌 주식회사,4,기타 수산물가공품,기타 수산물가공품
(주)에코푸드빌,4,기타 수산물가공품,기타 수산물가공품
주식회사 퓨어팜,4,기타 수산물가공품,기타 수산물가공품
광해씨푸드,4,기타 수산물가공품,기타 수산물가공품
주식회사 경연,4,"고등어 ,기타 수산물가공품","고등어(냉동),기타 수산물가공품"
주식회사 제이슨코리아,4,"기타 수산물가공품,새우 ","기타 수산물가공품,흰다리새우(냉동,살),얼룩새우(냉동)"
주식회사 서주무역,4,"새우 ,기타 수산물가공품,주꾸미 ","흰다리새우(냉동),기타 수산물가공품,주꾸미(냉동)"
국민농수산영농조합법인,4,기타 수산물가공품,기타 수산물가공품
개원유통,4,"소스,기타 수산물가공품","소스,기타 수산물가공품"
(주)글로벌에스제이교역,4,"기타 수산물가공품,고등어 ,오징어 ","기타 수산물가공품,고등어(냉동),오징어(냉동)"
(주)엄푸드,4,"기타 수산물가공품,갑오징어 ","기타 수산물가공품,갑오징어(냉동)"
(주)지에프인그리디언트,4,"건강기능식품용 추출물 ,기타 수산물가공품","이눌린/치커리추출물,기타 수산물가공품"
창학상사,4,"김치,당근 ","김치,당근(뿌리,신선)"
주식회사대신물산,4,김치,김치
에이지이티트레이딩,4,농축과.채즙,농축과.채즙(또는 과채분)
첸나이트레이딩,4,"당류가공품,두류가공품","당류가공품,두류가공품"
